_Chem_shift_ref.External_ref_axis,'parallel','enumeration_text', 1,
_Chem_shift_ref.External_ref_axis,'perpendicular','enumeration_text', 2,
_Chem_shift_ref.External_ref_loc,'insert at center of experimental sample tube','enumeration_text', 1,
_Chem_shift_ref.External_ref_loc,'insert at outer edge of experimental sample tube','enumeration_text', 2,
_Chem_shift_ref.External_ref_loc,'insert at center of a separate sample tube','enumeration_text', 3,
_Chem_shift_ref.External_ref_loc,'insert at outer edge of a separate sample tube','enumeration_text', 4,
_Chem_shift_ref.External_ref_loc,'separate tube (no insert) similar to the experimental sample tube','enumeration_text', 5,
_Chem_shift_ref.External_ref_loc,'separate tube (no insert) not similar to the experimental sample tube','enumeration_text', 6,
_Chem_shift_ref.External_ref_loc,'other','enumeration_text', 7,
_Chem_shift_ref.External_ref_sample_geometry,'cylindrical','enumeration_text', 1,
_Chem_shift_ref.External_ref_sample_geometry,'spherical','enumeration_text', 2,
_Chem_shift_ref.External_ref_sample_geometry,'other','enumeration_text', 3,
_Chem_shift_ref.Mol_common_name,'DSS',''H; C; and N methyl protons'', 1,
_Chem_shift_ref.Mol_common_name,'TSP',''H; C; and N methyl protons'', 2,
_Chem_shift_ref.Mol_common_name,'water',''H protons'', 3,
_Chem_shift_ref.Mol_common_name,'DMSO',''H methyl protons'', 4,
_Chem_shift_ref.Mol_common_name,'DMSO-d5',''H methyl proton'', 5,
_Chem_shift_ref.Mol_common_name,'DMSO-d6',''H methyl deuterons'', 6,
_Chem_shift_ref.Mol_common_name,'methanol',''H methyl protons'', 7,
_Chem_shift_ref.Mol_common_name,'TMS',''H methyl protons'', 8,
_Chem_shift_ref.Mol_common_name,'acetate',''C methyl carbons'', 9,
_Chem_shift_ref.Mol_common_name,'dioxane',''C methylene carbons'', 10,
_Chem_shift_ref.Mol_common_name,'ammonium chloride',''N ammonium nitrogen'', 11,
_Chem_shift_ref.Mol_common_name,'[15N] ammonium chloride',''N ammonium nitrogen'', 12,
_Chem_shift_ref.Mol_common_name,'ammonium hydroxide',''N ammonium nitrogen'', 13,
_Chem_shift_ref.Mol_common_name,'ammonium nitrate',''N ammonium nitrogen'', 14,
_Chem_shift_ref.Mol_common_name,'[15N] ammonium nitrate',''N ammonium nitrogen'', 15,
_Chem_shift_ref.Mol_common_name,'[15N 15N] ammonium nitrate',''N ammonium nitrogen'', 16,
_Chem_shift_ref.Mol_common_name,'ammonium nitrite',''N ammonium nitrogen'', 17,
_Chem_shift_ref.Mol_common_name,'ammonium sulfate',''N ammonium nitrogen'', 18,
_Chem_shift_ref.Mol_common_name,'[15N] ammonium sulfate',''N ammonium nitrogen'', 19,
_Chem_shift_ref.Mol_common_name,'liquid anhydrous ammonia',''N ammonium nitrogen'', 20,
_Chem_shift_ref.Mol_common_name,'formamide',''N ammonium nitrogen'', 21,
_Chem_shift_ref.Mol_common_name,'[15N] nitric acid',''N nitrogen'', 22,
_Chem_shift_ref.Mol_common_name,'Nitromethane',''N nitro group'', 23,
_Chem_shift_ref.Mol_common_name,'[15N] nitromethane',''N nitro group'', 24,
_Chem_shift_ref.Mol_common_name,'urea',''N nitrogen'', 25,
_Chem_shift_ref.Mol_common_name,'phosphoric acid',''P phosphate'', 26,
_Chem_shift_ref.Mol_common_name,'phosphoric acid (85%)',''P phosphate'', 27,
_Chem_shift_ref.Mol_common_name,'TMP',''P phosphate'', 28,
_Chem_shift_ref.Mol_common_name,'cadmium perchlorate',''Cd cadmium'', 29,
_Chem_shift_ref.Ref_method,'internal','enumeration_text', 1,
_Chem_shift_ref.Ref_method,'external','enumeration_text', 2,
_Chem_shift_ref.Ref_method,'na','enumeration_text', 3,
_Chem_shift_ref.Ref_type,'direct','enumeration_text', 1,
_Chem_shift_ref.Ref_type,'indirect','enumeration_text', 2,
_Chem_shift_reference.Carbon_shifts_flag,'no','enumeration_text', 1,
_Chem_shift_reference.Carbon_shifts_flag,'yes','enumeration_text', 2,
_Chem_shift_reference.Carbon_shifts_flag,'yes with IUPAC referencing','enumeration_text', 3,
_Chem_shift_reference.Nitrogen_shifts_flag,'no','enumeration_text', 1,
_Chem_shift_reference.Nitrogen_shifts_flag,'yes','enumeration_text', 2,
_Chem_shift_reference.Nitrogen_shifts_flag,'yes with IUPAC referencing','enumeration_text', 3,
_Chem_shift_reference.Other_shifts_flag,'no','enumeration_text', 1,
_Chem_shift_reference.Other_shifts_flag,'yes','enumeration_text', 2,
_Chem_shift_reference.Phosphorus_shifts_flag,'no','enumeration_text', 1,
_Chem_shift_reference.Phosphorus_shifts_flag,'yes','enumeration_text', 2,
_Chem_shift_reference.Phosphorus_shifts_flag,'yes with IUPAC referencing','enumeration_text', 3,
_Chem_shift_reference.Proton_shifts_flag,'no','enumeration_text', 1,
_Chem_shift_reference.Proton_shifts_flag,'yes','enumeration_text', 2,
_Chem_shift_reference.Proton_shifts_flag,'yes with IUPAC referencing','enumeration_text', 3,
_Chem_shifts_calc_type.Calculation_level,'empirical','enumeration_text', 1,
_Chem_shifts_calc_type.Calculation_level,'ab initio','enumeration_text', 2,
_Chem_shifts_calc_type.Calculation_level,'semi-empirical','enumeration_text', 3,
_Chem_shifts_calc_type.Chem_shift_nucleus,'1H','enumeration_text', 1,
_Chem_shifts_calc_type.Chem_shift_nucleus,'13C','enumeration_text', 2,
_Chem_shifts_calc_type.Chem_shift_nucleus,'15N','enumeration_text', 3,
_Chem_shifts_calc_type.Chem_shift_nucleus,'31P','enumeration_text', 4,
_Chem_shifts_calc_type.Quantum_mechanical_method,'GIAO',''Gauge-Independent Atomic Orbital'', 1,
_Chem_shifts_calc_type.Quantum_mechanical_method,'IGLO','enumeration_text', 2,
_Chem_shifts_calc_type.Quantum_mechanical_method,'CSGT',''Continuous Set of Gauge Transformations'', 3,
_Chem_shifts_calc_type.Quantum_mechanical_theory_level,'B3LYP','enumeration_text', 1,
_Chem_shifts_calc_type.Quantum_mechanical_theory_level,'MP2','enumeration_text', 2,
_Chromatographic_column.Type,'?','enumeration_text', 1,
_Chromatographic_column.Vendor,'?','enumeration_text', 1,
_Chromatographic_system.Pump_manufacturer,'?','enumeration_text', 1,
_Chromatographic_system.Pump_model,'?','enumeration_text', 1,
_Citation.Class,'entry citation','enumeration_text', 1,
_Citation.Class,'reference citation','enumeration_text', 2,
_Citation.Journal_abbrev,'Not known','enumeration_text', 1,
_Citation.Journal_abbrev,'Arch. Biochem. Biophys.','enumeration_text', 2,
_Citation.Journal_abbrev,'Biochemistry','enumeration_text', 3,
_Citation.Journal_abbrev,'Biochem. Biophys. Res. Commun.','enumeration_text', 4,
_Citation.Journal_abbrev,'Biochem. J.','enumeration_text', 5,
_Citation.Journal_abbrev,'Biochim. Biophys. Acta','enumeration_text', 6,
_Citation.Journal_abbrev,'Biomol. NMR Assignments','enumeration_text', 7,
_Citation.Journal_abbrev,'Biophys. J.','enumeration_text', 8,
_Citation.Journal_abbrev,'Biopolymers','enumeration_text', 9,
_Citation.Journal_abbrev,'Cell','enumeration_text', 10,
_Citation.Journal_abbrev,'EMBO J.','enumeration_text', 11,
_Citation.Journal_abbrev,'Eur. J. Biochem.','enumeration_text', 12,
_Citation.Journal_abbrev,'FEBS Lett.','enumeration_text', 13,
_Citation.Journal_abbrev,'Inorg. Chem.','enumeration_text', 14,
_Citation.Journal_abbrev,'Int. J. Pept. Protein Res.','enumeration_text', 15,
_Citation.Journal_abbrev,'J. Am. Chem. Soc.','enumeration_text', 16,
_Citation.Journal_abbrev,'J. Biochem.','enumeration_text', 17,
