_Audit.Update_record,'Nomenclature checked and updated','enumeration_text', 3,
_Audit.Update_record,'Chemical shifts checked','enumeration_text', 4,
_Audit.Update_record,'Chemical shifts checked and updated','enumeration_text', 5,
_Audit.Update_record,'Data file replaced','enumeration_text', 6,
_Audit.Update_record,'Initial release','enumeration_text', 7,
_Auto_relaxation_experiment.Sample_state,'isotropic','enumeration_text', 1,
_Auto_relaxation_experiment.Sample_state,'anisotropic','enumeration_text', 2,
_Auto_relaxation_experiment.Sample_state,'solid','enumeration_text', 3,
_Auto_relaxation_list.Common_relaxation_type_name,'R1','enumeration_text', 1,
_Auto_relaxation_list.Common_relaxation_type_name,'R2','enumeration_text', 2,
_Auto_relaxation_list.Common_relaxation_type_name,'R1rho','enumeration_text', 3,
_Auto_relaxation_list.Common_relaxation_type_name,'ZQ relaxation','enumeration_text', 4,
_Auto_relaxation_list.Common_relaxation_type_name,'longitudinal spin order','enumeration_text', 5,
_Auto_relaxation_list.Common_relaxation_type_name,'single quantum antiphase','enumeration_text', 6,
_Auto_relaxation_list.Common_relaxation_type_name,'DQ relaxation','enumeration_text', 7,
_Auto_relaxation_list.Relaxation_coherence_type,'Iz',''R1    longitudinal'', 1,
_Auto_relaxation_list.Relaxation_coherence_type,'Sz',''R1    longitudinal'', 2,
_Auto_relaxation_list.Relaxation_coherence_type,'(I+)+(I-)',''R1rho or R2      transverse'', 3,
_Auto_relaxation_list.Relaxation_coherence_type,'(S+)+(S-)',''R1rho or R2      transverse'', 4,
_Auto_relaxation_list.Relaxation_coherence_type,'I+',''R1rho or R2      transverse'', 5,
_Auto_relaxation_list.Relaxation_coherence_type,'I-',''R1rho or R2      transverse'', 6,
_Auto_relaxation_list.Relaxation_coherence_type,'S+',''R1rho or R2      transverse'', 7,
_Auto_relaxation_list.Relaxation_coherence_type,'S-',''R1rho or R2      transverse'', 8,
_Auto_relaxation_list.Relaxation_coherence_type,'(I+S-)+(I-S+)',''ZQ relaxation'', 9,
_Auto_relaxation_list.Relaxation_coherence_type,'I-S+',''ZQ relaxation'', 10,
_Auto_relaxation_list.Relaxation_coherence_type,'I+S-',''ZQ relaxation'', 11,
_Auto_relaxation_list.Relaxation_coherence_type,'IzSz',''longitudinal spin order'', 12,
_Auto_relaxation_list.Relaxation_coherence_type,'((I+)+(I-))Sz',''single quantum antiphase'', 13,
_Auto_relaxation_list.Relaxation_coherence_type,'Iz((S+)+(S-))',''single quantum antiphase'', 14,
_Auto_relaxation_list.Relaxation_coherence_type,'I+Sz',''single quantum antiphase'', 15,
_Auto_relaxation_list.Relaxation_coherence_type,'I-Sz',''single quantum antiphase'', 16,
_Auto_relaxation_list.Relaxation_coherence_type,'IzS+',''single quantum antiphase'', 17,
_Auto_relaxation_list.Relaxation_coherence_type,'IzS-',''single quantum antiphase'', 18,
_Auto_relaxation_list.Relaxation_coherence_type,'(I+S+)+(I-S-)',''DQ relaxation'', 19,
_Auto_relaxation_list.Relaxation_coherence_type,'I+S+',''DQ relaxation'', 20,
_Auto_relaxation_list.Relaxation_coherence_type,'I-S-',''DQ relaxation'', 21,
_Auto_relaxation_list.Relaxation_val_units,'s-1','enumeration_text', 1,
_Auto_relaxation_list.Relaxation_val_units,'ms-1','enumeration_text', 2,
_Auto_relaxation_list.Relaxation_val_units,'us-1','enumeration_text', 3,
_Auto_relaxation_list.Relaxation_val_units,'ns-1','enumeration_text', 4,
_Auto_relaxation_list.Relaxation_val_units,'ps-1','enumeration_text', 5,
_Auto_relaxation_list.Rex_units,'s-1','enumeration_text', 1,
_Auto_relaxation_list.Rex_units,'ms-1','enumeration_text', 2,
_Auto_relaxation_list.Rex_units,'us-1','enumeration_text', 3,
_Auto_relaxation_list.Temp_calibration_method,'methanol','MeOH', 1,
_Auto_relaxation_list.Temp_calibration_method,'monoethylene glycol','MEG', 2,
_Auto_relaxation_list.Temp_calibration_method,'no calibration applied','enumeration_text', 3,
_Auto_relaxation_list.Temp_control_method,'single scan interleaving','enumeration_text', 1,
_Auto_relaxation_list.Temp_control_method,'temperature compensation block','enumeration_text', 2,
_Auto_relaxation_list.Temp_control_method,'single scan interleaving and temperature compensation block','enumeration_text', 3,
_Auto_relaxation_list.Temp_control_method,'no temperature control applied','enumeration_text', 4,
_Binding_experiment.Sample_state,'anisotropic','enumeration_text', 1,
_Binding_experiment.Sample_state,'isotropic','enumeration_text', 2,
_Bond_annotation.Type,'amide','enumeration_text', 1,
_Bond_annotation.Type,'covalent','enumeration_text', 2,
_Bond_annotation.Type,'directed','enumeration_text', 3,
_Bond_annotation.Type,'disulfide','enumeration_text', 4,
_Bond_annotation.Type,'ester','enumeration_text', 5,
_Bond_annotation.Type,'ether','enumeration_text', 6,
_Bond_annotation.Type,'hydrogen','enumeration_text', 7,
_Bond_annotation.Type,'metal coordination','enumeration_text', 8,
_Bond_annotation.Type,'peptide','enumeration_text', 9,
_Bond_annotation.Type,'thioether','enumeration_text', 10,
_Bond_annotation.Type,'oxime','enumeration_text', 11,
_Bond_annotation.Type,'thioester','enumeration_text', 12,
_Bond_annotation.Type,'phosphoester','enumeration_text', 13,
_Bond_annotation.Type,'phosphodiester','enumeration_text', 14,
_Bond_annotation.Type,'diselenide','enumeration_text', 15,
_Bond_annotation.Type,'na','enumeration_text', 16,
_Bond_annotation.Value_order,'sing',''single bond'', 1,
_Bond_annotation.Value_order,'doub',''double bond'', 2,
_Bond_annotation.Value_order,'trip',''triple bond'', 3,
_Bond_annotation.Value_order,'quad',''quadruple bond'', 4,
_Bond_annotation.Value_order,'arom',''aromatic bond'', 5,
_Bond_annotation.Value_order,'poly',''polymeric bond'', 6,
_Bond_annotation.Value_order,'delo',''delocalized double bond'', 7,
_Bond_annotation.Value_order,'pi',''pi bond'', 8,
_Bond_annotation.Value_order,'directed',''N ->O'', 9,
_Bond.Type,'amide','enumeration_text', 1,
_Bond.Type,'covalent','enumeration_text', 2,
_Bond.Type,'directed',''N -> O'', 3,
_Bond.Type,'disulfide','enumeration_text', 4,
_Bond.Type,'ester','enumeration_text', 5,
_Bond.Type,'ether','enumeration_text', 6,
_Bond.Type,'hydrogen','enumeration_text', 7,
_Bond.Type,'metal coordination','enumeration_text', 8,
_Bond.Type,'peptide','enumeration_text', 9,
_Bond.Type,'thioether','enumeration_text', 10,
_Bond.Type,'oxime','enumeration_text', 11,
_Bond.Type,'thioester','enumeration_text', 12,
_Bond.Type,'phosphoester','enumeration_text', 13,
_Bond.Type,'phosphodiester','enumeration_text', 14,
_Bond.Type,'diselenide','enumeration_text', 15,
_Bond.Type,'na','enumeration_text', 16,
_Bond.Value_order,'sing',''single bond'', 1,
_Bond.Value_order,'doub',''double bond'', 2,
_Bond.Value_order,'trip',''triple bond'', 3,
_Bond.Value_order,'quad',''quadruple bond'', 4,
_Bond.Value_order,'arom',''aromatic bond'', 5,
_Bond.Value_order,'poly',''polymeric bond'', 6,
_Bond.Value_order,'delo',''delocalized double bond'', 7,
_Bond.Value_order,'pi',''pi bond'', 8,
_Bond.Value_order,'directed',''N ->O'', 9,
_CA_CB_constraint_expt.Sample_state,'isotropic','enumeration_text', 1,
_CA_CB_constraint_expt.Sample_state,'anisotropic','enumeration_text', 2,
_CA_CB_constraint_expt.Sample_state,'solid','enumeration_text', 3,
_Chem_comp_atom.Chirality,'N',''atom is not a chiral center'', 1,
_Chem_comp_atom.Chirality,'E',''(E)- alkene (German$ entgegen = opposite)'', 2,
_Chem_comp_atom.Chirality,'Z',''(Z)- alkene (German$ zusammen = together)'', 3,
_Chem_comp_atom.Chirality,'R',''rectus - right handed configuration'', 4,
_Chem_comp_atom.Chirality,'S',''sinister - left handed configuration'', 5,
_Chem_comp_atom.Chirality,'pro-R',''If substituted for a higher molecular weight entity will make the attached atom an R chiral center'', 6,
_Chem_comp_atom.Chirality,'pro-S',''If substituted for a higher molecular weight entity will make the attached atom an S chiral center'', 7,
_Chem_comp_atom.Stereo_config,'N',''atom is not a chiral center'', 1,
_Chem_comp_atom.Stereo_config,'E',''(E)- alkene (German$ entgegen = opposite)'', 2,
_Chem_comp_atom.Stereo_config,'Z',''(Z)- alkene (German$ zusammen = together)'', 3,
_Chem_comp_atom.Stereo_config,'R',''rectus - right handed configuration'', 4,
_Chem_comp_atom.Stereo_config,'S',''sinister - left handed configuration'', 5,
_Chem_comp_atom.Substruct_code,'main',''main chain of an amino acid'', 1,
_Chem_comp_atom.Substruct_code,'side',''side chain of an amino acid'', 2,
_Chem_comp_atom.Substruct_code,'base',''base of a nucleic acid'', 3,
_Chem_comp_atom.Substruct_code,'phos',''phosphate of a nucleic acid'', 4,
_Chem_comp_atom.Substruct_code,'sugar',''sugar of a nucleic acid'', 5,
_Chem_comp_atom.Substruct_code,'none',''not appropriate for this monomer'', 6,
_Chem_comp_bond.Stereo_config,'E',''zusammen for together'', 1,
_Chem_comp_bond.Stereo_config,'Z',''entgegen for opposite'', 2,
_Chem_comp_bond.Stereo_config,'N',''none'', 3,
_Chem_comp_bond.Type,'amide','enumeration_text', 1,
_Chem_comp_bond.Type,'covalent','enumeration_text', 2,
_Chem_comp_bond.Type,'directed','enumeration_text', 3,
_Chem_comp_bond.Type,'disulfide','enumeration_text', 4,
_Chem_comp_bond.Type,'ester','enumeration_text', 5,
_Chem_comp_bond.Type,'ether','enumeration_text', 6,
_Chem_comp_bond.Type,'hydrogen','enumeration_text', 7,
_Chem_comp_bond.Type,'metal coordination','enumeration_text', 8,
_Chem_comp_bond.Type,'peptide','enumeration_text', 9,
_Chem_comp_bond.Type,'thioether','enumeration_text', 10,
_Chem_comp_bond.Value_order,'SING',''single bond'', 1,
_Chem_comp_bond.Value_order,'DOUB',''double bond'', 2,
_Chem_comp_bond.Value_order,'TRIP',''triple bond'', 3,
_Chem_comp_bond.Value_order,'QUAD',''quadruple bond'', 4,
_Chem_comp_bond.Value_order,'AROM',''aromatic bond'', 5,
_Chem_comp_bond.Value_order,'POLY',''polymeric bond'', 6,
_Chem_comp_bond.Value_order,'DELO',''delocalized double bond'', 7,
_Chem_comp_bond.Value_order,'PI',''pi bond'', 8,
_Chem_comp_bond.Value_order,'DIRECTED',''N ->O'', 9,
_Chem_comp_common_name.Type,'abbreviation','enumeration_text', 1,
_Chem_comp_common_name.Type,'name','enumeration_text', 2,
_Chem_comp_common_name.Type,'na',''not available'', 3,
_Chem_comp_db_link.Database_code,'CDDC','enumeration_text', 1,
_Chem_comp_db_link.Database_code,'PDB','"PDB ligand library"', 2,
_Chem_comp_db_link.Database_code,'PubChem SID','"NCBI PubChem substance ID"', 3,
_Chem_comp_db_link.Database_code,'PubChem CID','"NCBI PubChem chemical ID"', 4,
_Chem_comp_db_link.Database_code,'KEGG','"Kyoto Encyclopedia of Genes and Genomes"', 5,
_Chem_comp_descriptor.Program,'ACD',''Advanced Chemistry Development'', 1,
_Chem_comp_descriptor.Program,'OECHEM',''OpenEye OECHEM library'', 2,
_Chem_comp_descriptor.Program,'CACTVS',''CACTVS program library'', 3,
_Chem_comp_descriptor.Program,'DAYLIGHT',''Daylight program library'', 4,
_Chem_comp_descriptor.Program,'OTHER',''Other program or library'', 5,
_Chem_comp_descriptor.Program,'na',''not available'', 6,
_Chem_comp_descriptor.Type,'SMILES_CANONICAL',''Canonical SMILES descriptor'', 1,
_Chem_comp_descriptor.Type,'SMILES_ISOMERIC',''Isomeric SMILES descriptor'', 2,
_Chem_comp_descriptor.Type,'SMILES',''SMILES descriptor'', 3,
_Chem_comp_descriptor.Type,'InChI',''InChI descriptor'', 4,
_Chem_comp_descriptor.Type,'InChI_MAIN',''InChI descriptor- main layer'', 5,
_Chem_comp_descriptor.Type,'InChI_MAIN_FORMULA',''InChI descriptor- main layer - chemical formula sub-layer'', 6,
_Chem_comp_descriptor.Type,'InChI_MAIN_CONNECT',''InChI descriptor- main layer - atom connection sub-layer'', 7,
_Chem_comp_descriptor.Type,'InChI_MAIN_HATOM',''InChI descriptor- main layer - hydrogen atom sub-layer'', 8,
_Chem_comp_descriptor.Type,'InChI_CHARGE',''InChI descriptor- charge layer'', 9,
_Chem_comp_descriptor.Type,'InChI_STEREO',''InChI descriptor- stereochemical layer'', 10,
_Chem_comp_descriptor.Type,'InChI_ISOTOPE',''InChI descriptor- isotopic layer'', 11,
_Chem_comp_descriptor.Type,'InChI_FIXEDH',''InChI descriptor- fixed hydrogren layer'', 12,
_Chem_comp_descriptor.Type,'InChI_RECONNECT',''InChI descriptor- reconnected layer'', 13,
_Chem_comp_identifier.Program,'OECHEM',''OpenEye OECHEM program'', 1,
_Chem_comp_identifier.Program,'DAYLIGHT',''Daylight program library'', 2,
_Chem_comp_identifier.Program,'ACD',''Advanced Chemistry Development Naming Program'', 3,
_Chem_comp_identifier.Program,'AUTONOM',''Belstein AutoNom Naming Program'', 4,
_Chem_comp_identifier.Program,'OTHER',''Other program or library'', 5,
_Chem_comp_identifier.Type,'common name',''Common chemical name'', 1,
_Chem_comp_identifier.Type,'systematic name',''Systematic chemical name'', 2,
_Chem_comp_identifier.Type,'CAS Registry number',''Chemical Abstracts Registry Number'', 3,
_Chem_comp_identifier.Type,'PUBCHEM Identifier',''PubChem accession number'', 4,
_Chem_comp_identifier.Type,'PUBCHEM CID',''PubChem compound identifier'', 5,
_Chem_comp_identifier.Type,'PUBCHEM SID',''PubChem substance identifier'', 6,
_Chem_comp_identifier.Type,'MDL Identifier',''Molecular Design Limited Identifier'', 7,
_Chem_comp_systematic_name.Naming_system,'IUPAC','enumeration_text', 1,
_Chem_comp_systematic_name.Naming_system,'CAS name','enumeration_text', 2,
_Chem_comp_systematic_name.Naming_system,'CAS registry number','enumeration_text', 3,
_Chem_comp_systematic_name.Naming_system,'BMRB','enumeration_text', 4,
_Chem_comp_systematic_name.Naming_system,'One letter code','enumeration_text', 5,
_Chem_comp_systematic_name.Naming_system,'Three letter code','enumeration_text', 6,
_Chem_comp_systematic_name.Naming_system,'Beilstein','enumeration_text', 7,
_Chem_comp_systematic_name.Naming_system,'Lignin abbreviation','enumeration_text', 8,
_Chem_comp.Atom_nomenclature_source,'ALATIS','enumeration_text', 1,
_Chem_comp.Atom_nomenclature_source,'BMRB','enumeration_text', 2,
_Chem_comp.Formal_charge,'5+','enumeration_text', 1,
_Chem_comp.Formal_charge,'4+','enumeration_text', 2,
_Chem_comp.Formal_charge,'3+','enumeration_text', 3,
_Chem_comp.Formal_charge,'2+','enumeration_text', 4,
_Chem_comp.Formal_charge,'1+','enumeration_text', 5,
_Chem_comp.Formal_charge,'0','enumeration_text', 6,
_Chem_comp.Formal_charge,'1-','enumeration_text', 7,
_Chem_comp.Formal_charge,'2-','enumeration_text', 8,
_Chem_comp.Formal_charge,'3-','enumeration_text', 9,
_Chem_comp.Formal_charge,'4-','enumeration_text', 10,
_Chem_comp.Formal_charge,'5-','enumeration_text', 11,
_Chem_comp.Image_file_format,'gif','enumeration_text', 1,
_Chem_comp.Image_file_format,'jpeg','enumeration_text', 2,
_Chem_comp.Image_file_format,'pdf','enumeration_text', 3,
_Chem_comp.Image_file_format,'png','enumeration_text', 4,
_Chem_comp.Image_file_format,'ps','enumeration_text', 5,
_Chem_comp.Image_file_format,'tiff','enumeration_text', 6,
_Chem_comp.Image_file_format,'not applicable','enumeration_text', 7,
_Chem_comp.Processing_site,'EBI','enumeration_text', 1,
_Chem_comp.Processing_site,'MSD','enumeration_text', 2,
_Chem_comp.Processing_site,'PDBE','enumeration_text', 3,
_Chem_comp.Processing_site,'PDBJ','enumeration_text', 4,
_Chem_comp.Processing_site,'RCSB','enumeration_text', 5,
_Chem_comp.Provenance,'BMRB','enumeration_text', 1,
_Chem_comp.Provenance,'PDB','enumeration_text', 2,
_Chem_comp.Provenance,'PubChem','enumeration_text', 3,
_Chem_comp.Release_status,'REL','Released', 1,
_Chem_comp.Release_status,'HOLD',''On hold until yyyy-mm-dd'', 2,
_Chem_comp.Release_status,'HPUB',''On hold until publication'', 3,
_Chem_comp.Release_status,'OBS',''Entry has been obsoleted and replaced by another entry'', 4,
_Chem_comp.Release_status,'DEL',''Entry has been deleted'', 5,
_Chem_comp.Type,'D-PEPTIDE LINKING','enumeration_text', 1,
_Chem_comp.Type,'L-PEPTIDE LINKING','enumeration_text', 2,
_Chem_comp.Type,'D-PEPTIDE NH3 AMINO TERMINUS','enumeration_text', 3,
_Chem_comp.Type,'L-PEPTIDE NH3 AMINO TERMINUS','enumeration_text', 4,
_Chem_comp.Type,'D-PEPTIDE COOH CARBOXY TERMINUS','enumeration_text', 5,
_Chem_comp.Type,'L-PEPTIDE COOH CARBOXY TERMINUS','enumeration_text', 6,
_Chem_comp.Type,'DNA LINKING','enumeration_text', 7,
_Chem_comp.Type,'RNA LINKING','enumeration_text', 8,
_Chem_comp.Type,'L-RNA LINKING','enumeration_text', 9,
_Chem_comp.Type,'L-DNA LINKING','enumeration_text', 10,
_Chem_comp.Type,'DNA OH 5 PRIME TERMINUS','enumeration_text', 11,
_Chem_comp.Type,'RNA OH 5 PRIME TERMINUS','enumeration_text', 12,
_Chem_comp.Type,'DNA OH 3 PRIME TERMINUS','enumeration_text', 13,
_Chem_comp.Type,'RNA OH 3 PRIME TERMINUS','enumeration_text', 14,
_Chem_comp.Type,'D-SACCHARIDE 1$4 AND 1$4 LINKING','enumeration_text', 15,
_Chem_comp.Type,'L-SACCHARIDE 1$4 AND 1$4 LINKING','enumeration_text', 16,
_Chem_comp.Type,'D-SACCHARIDE 1$4 AND 1$6 LINKING','enumeration_text', 17,
_Chem_comp.Type,'L-SACCHARIDE 1$4 AND 1$6 LINKING','enumeration_text', 18,
_Chem_comp.Type,'L-SACCHARIDE','enumeration_text', 19,
_Chem_comp.Type,'D-SACCHARIDE','enumeration_text', 20,
_Chem_comp.Type,'SACCHARIDE','enumeration_text', 21,
_Chem_comp.Type,'NON-POLYMER','enumeration_text', 22,
_Chem_comp.Type,'PEPTIDE LINKING','enumeration_text', 23,
_Chem_comp.Type,'PEPTIDE-LIKE','enumeration_text', 24,
_Chem_comp.Type,'L-GAMMA-PEPTIDE$ C-DELTA LINKING','enumeration_text', 25,
_Chem_comp.Type,'D-GAMMA-PEPTIDE$ C-DELTA LINKING','enumeration_text', 26,
_Chem_comp.Type,'L-BETA-PEPTIDE$ C-GAMMA LINKING','enumeration_text', 27,
_Chem_comp.Type,'D-BETA-PEPTIDE$ C-GAMMA LINKING','enumeration_text', 28,
_Chem_comp.Type,'OTHER','enumeration_text', 29,
_Chem_comp.Vendor,'Sigma','enumeration_text', 1,
_Chem_comp.Vendor,'Aldrich','enumeration_text', 2,
_Chem_comp.Vendor,'Sigma/Aldrich','enumeration_text', 3,
_Chem_shift_anisotropy.Val_units,'ppm','enumeration_text', 1,
_Chem_shift_anisotropy.Val_units,'ppb','enumeration_text', 2,
_Chem_shift_experiment.Sample_state,'isotropic','enumeration_text', 1,
_Chem_shift_experiment.Sample_state,'anisotropic','enumeration_text', 2,
_Chem_shift_perturbation_experiment.Sample_state,'isotropic','enumeration_text', 1,
_Chem_shift_perturbation_experiment.Sample_state,'anisotropic','enumeration_text', 2,
_Chem_shift_perturbation_experiment.Sample_state,'solid','enumeration_text', 3,
_Chem_shift_perturbation_list.Type,'macromolecular binding','enumeration_text', 1,
_Chem_shift_perturbation_list.Type,'ligand binding','enumeration_text', 2,
_Chem_shift_perturbation_list.Type,'ligand fragment binding','enumeration_text', 3,
_Chem_shift_perturbation_list.Type,'paramagnetic ligand binding','enumeration_text', 4,
_Chem_shift_perturbation_list.Type,'temperature titration','enumeration_text', 5,
_Chem_shift_ref.Atom_group,'methyl carbon','enumeration_text', 1,
_Chem_shift_ref.Atom_group,'methyl carbons','enumeration_text', 2,
_Chem_shift_ref.Atom_group,'methyl protons','enumeration_text', 3,
_Chem_shift_ref.Atom_group,'methylene protons','enumeration_text', 4,
_Chem_shift_ref.Atom_group,'nitrogen','enumeration_text', 5,
_Chem_shift_ref.Atom_group,'phosphorus','enumeration_text', 6,
_Chem_shift_ref.Atom_group,'protons','enumeration_text', 7,
_Chem_shift_ref.Atom_type,'H','enumeration_text', 1,
_Chem_shift_ref.Atom_type,'C','enumeration_text', 2,
_Chem_shift_ref.Atom_type,'N','enumeration_text', 3,
_Chem_shift_ref.Atom_type,'F','enumeration_text', 4,
_Chem_shift_ref.Atom_type,'P','enumeration_text', 5,
_Chem_shift_ref.Atom_type,'Cd','enumeration_text', 6,
_Chem_shift_ref.Chem_shift_units,'ppm',''parts per million'', 1,
_Chem_shift_ref.Chem_shift_units,'Hz','Hertz', 2,
_Chem_shift_ref.Chem_shift_units,'MHz',''megahertz'', 3,
_Chem_shift_ref.Chem_shift_units,'na',''not available'', 4,
_Chem_shift_ref.External_ref_axis,'parallel','enumeration_text', 1,
_Chem_shift_ref.External_ref_axis,'perpendicular','enumeration_text', 2,
_Chem_shift_ref.External_ref_axis,'magic angle','enumeration_text', 3,
_Chem_shift_ref.External_ref_axis,'na','enumeration_text', 4,
_Chem_shift_ref.External_ref_loc,'insert at center of experimental sample tube','enumeration_text', 1,
_Chem_shift_ref.External_ref_loc,'insert at outer edge of experimental sample tube','enumeration_text', 2,
_Chem_shift_ref.External_ref_loc,'insert at center of a separate sample tube','enumeration_text', 3,
_Chem_shift_ref.External_ref_loc,'insert at outer edge of a separate sample tube','enumeration_text', 4,
_Chem_shift_ref.External_ref_loc,'separate tube (no insert) similar to the experimental sample tube','enumeration_text', 5,
_Chem_shift_ref.External_ref_loc,'separate tube (no insert) not similar to the experimental sample tube','enumeration_text', 6,
_Chem_shift_ref.External_ref_loc,'other','enumeration_text', 7,
_Chem_shift_ref.External_ref_sample_geometry,'cylindrical','enumeration_text', 1,
_Chem_shift_ref.External_ref_sample_geometry,'spherical','enumeration_text', 2,
