tag category,Tag,Linked tag category,Linked tag
Upload_data,_Upload_data.Data_file_name,Auto_relaxation_list,_Auto_relaxation_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Theoretical_auto_relaxation_list,_Theoretical_auto_relaxation_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Dipole_dipole_relax_list,_Dipole_dipole_relax_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Cross_correlation_DD_list,_Cross_correlation_DD_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Theoretical_cross_correlation_DD_list,_Theoretical_cross_correlation_DD_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Cross_correlation_D_CSA_list,_Cross_correlation_D_CSA_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Order_parameter_list,_Order_parameter_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,PH_titration_list,_PH_titration_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,PH_param_list,_PH_param_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,D_H_fractionation_factor_list,_D_H_fractionation_factor_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Binding_value_list,_Binding_value_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Binding_param_list,_Binding_param_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Deduced_secd_struct_list,_Deduced_secd_struct_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Deduced_H_bond_list,_Deduced_H_bond_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Conformer_stat_list,_Conformer_stat_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Conformer_family_coord_set,_Conformer_family_coord_set.File_name
Upload_data,_Upload_data.Data_file_name,Struct_image,_Struct_image.File_name
Upload_data,_Upload_data.Data_file_name,Constraint_stat_list,_Constraint_stat_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Constraint_file,_Constraint_file.Constraint_filename
Upload_data,_Upload_data.Data_file_name,Angular_order_parameter_list,_Angular_order_parameter_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Tensor_list,_Tensor_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,Interatomic_distance_list,_Interatomic_distance_list.Data_file_name
Upload_data,_Upload_data.Data_file_name,SAXS_constraint_list,_SAXS_constraint_list.Data_file_name
Contact_person,_Contact_person.ORCID,Contact_person,_Contact_person.ORCID
Contact_person,_Contact_person.ORCID,Entry_author,_Entry_author.ORCID
Contact_person,_Contact_person.ORCID,Citation_author,_Citation_author.ORCID
Contact_person,_Contact_person.Given_name,Contact_person,_Contact_person.Given_name
Contact_person,_Contact_person.Given_name,Entry_author,_Entry_author.Given_name
Contact_person,_Contact_person.Given_name,Citation_author,_Citation_author.Given_name
Contact_person,_Contact_person.Family_name,Contact_person,_Contact_person.Family_name
Contact_person,_Contact_person.Family_name,Entry_author,_Entry_author.Family_name
Contact_person,_Contact_person.Family_name,Citation_author,_Citation_author.Family_name
Contact_person,_Contact_person.Middle_initials,Contact_person,_Contact_person.Middle_initials
Contact_person,_Contact_person.Middle_initials,Entry_author,_Entry_author.Middle_initials
Contact_person,_Contact_person.Middle_initials,Citation_author,_Citation_author.Middle_initials
Contact_person,_Contact_person.Family_title,Contact_person,_Contact_person.Family_title
Contact_person,_Contact_person.Family_title,Entry_author,_Entry_author.Family_title
Contact_person,_Contact_person.Family_title,Citation_author,_Citation_author.Family_title
Entry_author,_Entry_author.Given_name,Contact_person,_Contact_person.Given_name
Entry_author,_Entry_author.Given_name,Entry_author,_Entry_author.Given_name
Entry_author,_Entry_author.Given_name,Citation_author,_Citation_author.Given_name
Entry_author,_Entry_author.Family_name,Contact_person,_Contact_person.Family_name
Entry_author,_Entry_author.Family_name,Entry_author,_Entry_author.Family_name
Entry_author,_Entry_author.Family_name,Citation_author,_Citation_author.Family_name
Entry_author,_Entry_author.First_initial,Entry_author,_Entry_author.First_initial
Entry_author,_Entry_author.First_initial,Citation_author,_Citation_author.First_initial
Entry_author,_Entry_author.Middle_initials,Contact_person,_Contact_person.Middle_initials
Entry_author,_Entry_author.Middle_initials,Entry_author,_Entry_author.Middle_initials
Entry_author,_Entry_author.Middle_initials,Citation_author,_Citation_author.Middle_initials
Entry_author,_Entry_author.Family_title,Contact_person,_Contact_person.Family_title
Entry_author,_Entry_author.Family_title,Entry_author,_Entry_author.Family_title
Entry_author,_Entry_author.Family_title,Citation_author,_Citation_author.Family_title
Entry_author,_Entry_author.ORCID,Contact_person,_Contact_person.ORCID
Entry_author,_Entry_author.ORCID,Entry_author,_Entry_author.ORCID
Entry_author,_Entry_author.ORCID,Citation_author,_Citation_author.ORCID
Citation_author,_Citation_author.Given_name,Contact_person,_Contact_person.Given_name
Citation_author,_Citation_author.Given_name,Entry_author,_Entry_author.Given_name
Citation_author,_Citation_author.Given_name,Citation_author,_Citation_author.Given_name
Citation_author,_Citation_author.Family_name,Contact_person,_Contact_person.Family_name
Citation_author,_Citation_author.Family_name,Entry_author,_Entry_author.Family_name
Citation_author,_Citation_author.Family_name,Citation_author,_Citation_author.Family_name
Citation_author,_Citation_author.First_initial,Entry_author,_Entry_author.First_initial
Citation_author,_Citation_author.First_initial,Citation_author,_Citation_author.First_initial
Citation_author,_Citation_author.Middle_initials,Contact_person,_Contact_person.Middle_initials
Citation_author,_Citation_author.Middle_initials,Entry_author,_Entry_author.Middle_initials
Citation_author,_Citation_author.Middle_initials,Citation_author,_Citation_author.Middle_initials
Citation_author,_Citation_author.Family_title,Contact_person,_Contact_person.Family_title
Citation_author,_Citation_author.Family_title,Entry_author,_Entry_author.Family_title
Citation_author,_Citation_author.Family_title,Citation_author,_Citation_author.Family_title
Citation_author,_Citation_author.ORCID,Contact_person,_Contact_person.ORCID
Citation_author,_Citation_author.ORCID,Entry_author,_Entry_author.ORCID
Citation_author,_Citation_author.ORCID,Citation_author,_Citation_author.ORCID
Assembly,_Assembly.Name,Assembly,_Assembly.Name
Assembly,_Assembly.Name,Entity_assembly,_Entity_assembly.Entity_label
Assembly,_Assembly.Name,Subsystem_component,_Subsystem_component.Entity_label
Assembly,_Assembly.Name,Entity,_Entity.Name
Assembly,_Assembly.Name,Entity_natural_src,_Entity_natural_src.Entity_label
Assembly,_Assembly.Name,Natural_source_db,_Natural_source_db.Entity_label
Assembly,_Assembly.Name,Entity_experimental_src,_Entity_experimental_src.Entity_label
Assembly,_Assembly.Name,Chem_comp,_Chem_comp.Name
Assembly,_Assembly.Name,Sample_component,_Sample_component.Mol_common_name
Assembly,_Assembly.Name,Sample_component,_Sample_component.Entity_label
Assembly,_Assembly.Name,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Assembly,_Assembly.Name,Entity_purity,_Entity_purity.Entity_label
Entity_assembly,_Entity_assembly.ID,Entity_assembly,_Entity_assembly.ID
Entity_assembly,_Entity_assembly.ID,Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_1
Entity_assembly,_Entity_assembly.ID,Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_2
Entity_assembly,_Entity_assembly.Entity_assembly_name,Entity_assembly,_Entity_assembly.Entity_assembly_name
Entity_assembly,_Entity_assembly.Entity_assembly_name,Bond,_Bond.Auth_entity_assembly_ID_1
Entity_assembly,_Entity_assembly.Entity_assembly_name,Bond,_Bond.Auth_entity_assembly_name_1
Entity_assembly,_Entity_assembly.Entity_assembly_name,Bond,_Bond.Auth_entity_assembly_ID_2
Entity_assembly,_Entity_assembly.Entity_assembly_name,Bond,_Bond.Auth_entity_assembly_name_2
Entity_assembly,_Entity_assembly.Entity_label,Assembly,_Assembly.Name
Entity_assembly,_Entity_assembly.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Entity,_Entity.Name
Entity_assembly,_Entity_assembly.Entity_label,Entity_natural_src,_Entity_natural_src.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Natural_source_db,_Natural_source_db.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Entity_experimental_src,_Entity_experimental_src.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Chem_comp,_Chem_comp.Name
Entity_assembly,_Entity_assembly.Entity_label,Sample_component,_Sample_component.Mol_common_name
Entity_assembly,_Entity_assembly.Entity_label,Sample_component,_Sample_component.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Entity_assembly,_Entity_assembly.Entity_label,Entity_purity,_Entity_purity.Entity_label
Bond,_Bond.Auth_entity_assembly_ID_1,Entity_assembly,_Entity_assembly.Entity_assembly_name
Bond,_Bond.Auth_entity_assembly_ID_1,Bond,_Bond.Auth_entity_assembly_ID_1
Bond,_Bond.Auth_entity_assembly_ID_1,Bond,_Bond.Auth_entity_assembly_name_1
Bond,_Bond.Auth_entity_assembly_ID_1,Bond,_Bond.Auth_entity_assembly_ID_2
Bond,_Bond.Auth_entity_assembly_ID_1,Bond,_Bond.Auth_entity_assembly_name_2
Bond,_Bond.Auth_entity_assembly_name_1,Entity_assembly,_Entity_assembly.Entity_assembly_name
Bond,_Bond.Auth_entity_assembly_name_1,Bond,_Bond.Auth_entity_assembly_ID_1
Bond,_Bond.Auth_entity_assembly_name_1,Bond,_Bond.Auth_entity_assembly_name_1
Bond,_Bond.Auth_entity_assembly_name_1,Bond,_Bond.Auth_entity_assembly_ID_2
Bond,_Bond.Auth_entity_assembly_name_1,Bond,_Bond.Auth_entity_assembly_name_2
Bond,_Bond.Auth_entity_assembly_ID_2,Entity_assembly,_Entity_assembly.Entity_assembly_name
Bond,_Bond.Auth_entity_assembly_ID_2,Bond,_Bond.Auth_entity_assembly_ID_1
Bond,_Bond.Auth_entity_assembly_ID_2,Bond,_Bond.Auth_entity_assembly_name_1
Bond,_Bond.Auth_entity_assembly_ID_2,Bond,_Bond.Auth_entity_assembly_ID_2
Bond,_Bond.Auth_entity_assembly_ID_2,Bond,_Bond.Auth_entity_assembly_name_2
Bond,_Bond.Auth_entity_assembly_name_2,Entity_assembly,_Entity_assembly.Entity_assembly_name
Bond,_Bond.Auth_entity_assembly_name_2,Bond,_Bond.Auth_entity_assembly_ID_1
Bond,_Bond.Auth_entity_assembly_name_2,Bond,_Bond.Auth_entity_assembly_name_1
Bond,_Bond.Auth_entity_assembly_name_2,Bond,_Bond.Auth_entity_assembly_ID_2
Bond,_Bond.Auth_entity_assembly_name_2,Bond,_Bond.Auth_entity_assembly_name_2
Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_1,Entity_assembly,_Entity_assembly.ID
Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_1,Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_1
Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_1,Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_2
Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_2,Entity_assembly,_Entity_assembly.ID
Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_2,Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_1
Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_2,Assembly_interaction,_Assembly_interaction.Entity_assembly_ID_2
Subsystem_component,_Subsystem_component.Entity_label,Assembly,_Assembly.Name
Subsystem_component,_Subsystem_component.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Entity,_Entity.Name
Subsystem_component,_Subsystem_component.Entity_label,Entity_natural_src,_Entity_natural_src.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Natural_source_db,_Natural_source_db.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Entity_experimental_src,_Entity_experimental_src.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Chem_comp,_Chem_comp.Name
Subsystem_component,_Subsystem_component.Entity_label,Sample_component,_Sample_component.Mol_common_name
Subsystem_component,_Subsystem_component.Entity_label,Sample_component,_Sample_component.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Subsystem_component,_Subsystem_component.Entity_label,Entity_purity,_Entity_purity.Entity_label
Entity,_Entity.Name,Assembly,_Assembly.Name
Entity,_Entity.Name,Entity_assembly,_Entity_assembly.Entity_label
Entity,_Entity.Name,Subsystem_component,_Subsystem_component.Entity_label
Entity,_Entity.Name,Entity,_Entity.Name
Entity,_Entity.Name,Entity_natural_src,_Entity_natural_src.Entity_label
Entity,_Entity.Name,Natural_source_db,_Natural_source_db.Entity_label
Entity,_Entity.Name,Entity_experimental_src,_Entity_experimental_src.Entity_label
Entity,_Entity.Name,Chem_comp,_Chem_comp.Name
Entity,_Entity.Name,Sample_component,_Sample_component.Mol_common_name
Entity,_Entity.Name,Sample_component,_Sample_component.Entity_label
Entity,_Entity.Name,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Entity,_Entity.Name,Entity_purity,_Entity_purity.Entity_label
Entity,_Entity.Nonpolymer_comp_label,Entity,_Entity.Nonpolymer_comp_label
Entity,_Entity.Nonpolymer_comp_label,Chem_comp,_Chem_comp.Sf_framecode
Entity_natural_src,_Entity_natural_src.Entity_label,Assembly,_Assembly.Name
Entity_natural_src,_Entity_natural_src.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Entity,_Entity.Name
Entity_natural_src,_Entity_natural_src.Entity_label,Entity_natural_src,_Entity_natural_src.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Natural_source_db,_Natural_source_db.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Entity_experimental_src,_Entity_experimental_src.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Chem_comp,_Chem_comp.Name
Entity_natural_src,_Entity_natural_src.Entity_label,Sample_component,_Sample_component.Mol_common_name
Entity_natural_src,_Entity_natural_src.Entity_label,Sample_component,_Sample_component.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Entity_natural_src,_Entity_natural_src.Entity_label,Entity_purity,_Entity_purity.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Assembly,_Assembly.Name
Natural_source_db,_Natural_source_db.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Entity,_Entity.Name
Natural_source_db,_Natural_source_db.Entity_label,Entity_natural_src,_Entity_natural_src.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Natural_source_db,_Natural_source_db.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Entity_experimental_src,_Entity_experimental_src.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Chem_comp,_Chem_comp.Name
Natural_source_db,_Natural_source_db.Entity_label,Sample_component,_Sample_component.Mol_common_name
Natural_source_db,_Natural_source_db.Entity_label,Sample_component,_Sample_component.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Natural_source_db,_Natural_source_db.Entity_label,Entity_purity,_Entity_purity.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Assembly,_Assembly.Name
Entity_experimental_src,_Entity_experimental_src.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Entity,_Entity.Name
Entity_experimental_src,_Entity_experimental_src.Entity_label,Entity_natural_src,_Entity_natural_src.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Natural_source_db,_Natural_source_db.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Entity_experimental_src,_Entity_experimental_src.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Chem_comp,_Chem_comp.Name
Entity_experimental_src,_Entity_experimental_src.Entity_label,Sample_component,_Sample_component.Mol_common_name
Entity_experimental_src,_Entity_experimental_src.Entity_label,Sample_component,_Sample_component.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Entity_experimental_src,_Entity_experimental_src.Entity_label,Entity_purity,_Entity_purity.Entity_label
Chem_comp,_Chem_comp.Sf_framecode,Entity,_Entity.Nonpolymer_comp_label
Chem_comp,_Chem_comp.Sf_framecode,Chem_comp,_Chem_comp.Sf_framecode
Chem_comp,_Chem_comp.Name,Assembly,_Assembly.Name
Chem_comp,_Chem_comp.Name,Entity_assembly,_Entity_assembly.Entity_label
Chem_comp,_Chem_comp.Name,Subsystem_component,_Subsystem_component.Entity_label
Chem_comp,_Chem_comp.Name,Entity,_Entity.Name
Chem_comp,_Chem_comp.Name,Entity_natural_src,_Entity_natural_src.Entity_label
Chem_comp,_Chem_comp.Name,Natural_source_db,_Natural_source_db.Entity_label
Chem_comp,_Chem_comp.Name,Entity_experimental_src,_Entity_experimental_src.Entity_label
Chem_comp,_Chem_comp.Name,Chem_comp,_Chem_comp.Name
Chem_comp,_Chem_comp.Name,Sample_component,_Sample_component.Mol_common_name
Chem_comp,_Chem_comp.Name,Sample_component,_Sample_component.Entity_label
Chem_comp,_Chem_comp.Name,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Chem_comp,_Chem_comp.Name,Entity_purity,_Entity_purity.Entity_label
Chem_comp,_Chem_comp.Image_file_name,Upload_data,_Upload_data.Data_file_name
Sample,_Sample.Sf_framecode,Sample,_Sample.Sf_framecode
Sample,_Sample.Sf_framecode,Entity_purity,_Entity_purity.Sample_label
Sample,_Sample.Sf_framecode,Experiment,_Experiment.Sample_label
Sample,_Sample.Sf_framecode,Chem_shift_experiment,_Chem_shift_experiment.Sample_label
Sample,_Sample.Sf_framecode,Coupling_constant_experiment,_Coupling_constant_experiment.Sample_label
Sample,_Sample.Sf_framecode,Theoretical_coupling_constant_experiment,_Theoretical_coupling_constant_experiment.Sample_label
Sample,_Sample.Sf_framecode,Spectral_peak_list,_Spectral_peak_list.Sample_label
Sample,_Sample.Sf_framecode,Isotope_effect_experiment,_Isotope_effect_experiment.Sample_label
Sample,_Sample.Sf_framecode,Chem_shift_perturbation_experiment,_Chem_shift_perturbation_experiment.Sample_label
Sample,_Sample.Sf_framecode,CS_anisotropy_experiment,_CS_anisotropy_experiment.Sample_label
Sample,_Sample.Sf_framecode,RDC_experiment,_RDC_experiment.Sample_label
Sample,_Sample.Sf_framecode,Dipolar_coupling_experiment,_Dipolar_coupling_experiment.Sample_label
Sample,_Sample.Sf_framecode,Spectral_density_experiment,_Spectral_density_experiment.Sample_label
Sample,_Sample.Sf_framecode,Other_data_experiment,_Other_data_experiment.Sample_label
Sample,_Sample.Sf_framecode,Chemical_rate_experiment,_Chemical_rate_experiment.Sample_label
Sample,_Sample.Sf_framecode,H_exch_rate_experiment,_H_exch_rate_experiment.Sample_label
Sample,_Sample.Sf_framecode,H_exch_protection_fact_experiment,_H_exch_protection_fact_experiment.Sample_label
Sample,_Sample.Sf_framecode,Homonucl_NOE_experiment,_Homonucl_NOE_experiment.Sample_label
Sample,_Sample.Sf_framecode,Heteronucl_NOE_experiment,_Heteronucl_NOE_experiment.Sample_label
Sample,_Sample.Sf_framecode,Theoretical_heteronucl_NOE_experiment,_Theoretical_heteronucl_NOE_experiment.Sample_label
Sample,_Sample.Sf_framecode,Heteronucl_T1_experiment,_Heteronucl_T1_experiment.Sample_label
Sample,_Sample.Sf_framecode,Theoretical_heteronucl_T1_experiment,_Theoretical_heteronucl_T1_experiment.Sample_label
Sample,_Sample.Sf_framecode,Heteronucl_T1rho_experiment,_Heteronucl_T1rho_experiment.Sample_label
Sample,_Sample.Sf_framecode,Heteronucl_T2_experiment,_Heteronucl_T2_experiment.Sample_label
Sample,_Sample.Sf_framecode,Theoretical_heteronucl_T2_experiment,_Theoretical_heteronucl_T2_experiment.Sample_label
Sample,_Sample.Sf_framecode,Auto_relaxation_experiment,_Auto_relaxation_experiment.Sample_label
Sample,_Sample.Sf_framecode,Theoretical_auto_relaxation_experiment,_Theoretical_auto_relaxation_experiment.Sample_label
Sample,_Sample.Sf_framecode,Dipole_dipole_relax_experiment,_Dipole_dipole_relax_experiment.Sample_label
Sample,_Sample.Sf_framecode,Cross_correlation_DD_experiment,_Cross_correlation_DD_experiment.Sample_label
Sample,_Sample.Sf_framecode,Theoretical_cross_correlation_DD_experiment,_Theoretical_cross_correlation_DD_experiment.Sample_label
Sample,_Sample.Sf_framecode,Cross_correlation_D_CSA_experiment,_Cross_correlation_D_CSA_experiment.Sample_label
Sample,_Sample.Sf_framecode,Order_parameter_experiment,_Order_parameter_experiment.Sample_label
Sample,_Sample.Sf_framecode,PH_titration_experiment,_PH_titration_experiment.Sample_label
Sample,_Sample.Sf_framecode,D_H_fract_factor_experiment,_D_H_fract_factor_experiment.Sample_label
Sample,_Sample.Sf_framecode,Binding_experiment,_Binding_experiment.Sample_label
Sample,_Sample.Sf_framecode,Deduced_secd_struct_experiment,_Deduced_secd_struct_experiment.Sample_label
Sample,_Sample.Sf_framecode,Deduced_H_bond_experiment,_Deduced_H_bond_experiment.Sample_label
Sample,_Sample.Sf_framecode,Conformer_family_coord_set_expt,_Conformer_family_coord_set_expt.Sample_label
Sample,_Sample.Sf_framecode,Gen_dist_constraint_expt,_Gen_dist_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,Distance_constraint_expt,_Distance_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,Torsion_angle_constraints_expt,_Torsion_angle_constraints_expt.Sample_label
Sample,_Sample.Sf_framecode,RDC_constraint_expt,_RDC_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,J_three_bond_constraint_expt,_J_three_bond_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,CA_CB_constraint_expt,_CA_CB_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,H_chem_shift_constraint_expt,_H_chem_shift_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,SAXS_constraint_expt,_SAXS_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,Other_constraint_expt,_Other_constraint_expt.Sample_label
Sample,_Sample.Sf_framecode,MZ_ratio_experiment,_MZ_ratio_experiment.Sample_label
Sample_component,_Sample_component.Mol_common_name,Assembly,_Assembly.Name
Sample_component,_Sample_component.Mol_common_name,Entity_assembly,_Entity_assembly.Entity_label
Sample_component,_Sample_component.Mol_common_name,Subsystem_component,_Subsystem_component.Entity_label
Sample_component,_Sample_component.Mol_common_name,Entity,_Entity.Name
Sample_component,_Sample_component.Mol_common_name,Entity_natural_src,_Entity_natural_src.Entity_label
Sample_component,_Sample_component.Mol_common_name,Natural_source_db,_Natural_source_db.Entity_label
Sample_component,_Sample_component.Mol_common_name,Entity_experimental_src,_Entity_experimental_src.Entity_label
Sample_component,_Sample_component.Mol_common_name,Chem_comp,_Chem_comp.Name
Sample_component,_Sample_component.Mol_common_name,Sample_component,_Sample_component.Mol_common_name
Sample_component,_Sample_component.Mol_common_name,Sample_component,_Sample_component.Entity_label
Sample_component,_Sample_component.Mol_common_name,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Sample_component,_Sample_component.Mol_common_name,Entity_purity,_Entity_purity.Entity_label
Sample_component,_Sample_component.Entity_label,Assembly,_Assembly.Name
Sample_component,_Sample_component.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Sample_component,_Sample_component.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
Sample_component,_Sample_component.Entity_label,Entity,_Entity.Name
Sample_component,_Sample_component.Entity_label,Entity_natural_src,_Entity_natural_src.Entity_label
Sample_component,_Sample_component.Entity_label,Natural_source_db,_Natural_source_db.Entity_label
Sample_component,_Sample_component.Entity_label,Entity_experimental_src,_Entity_experimental_src.Entity_label
Sample_component,_Sample_component.Entity_label,Chem_comp,_Chem_comp.Name
Sample_component,_Sample_component.Entity_label,Sample_component,_Sample_component.Mol_common_name
Sample_component,_Sample_component.Entity_label,Sample_component,_Sample_component.Entity_label
Sample_component,_Sample_component.Entity_label,Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label
Sample_component,_Sample_component.Entity_label,Entity_purity,_Entity_purity.Entity_label
Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label,Assembly,_Assembly.Name
Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label,Entity_assembly,_Entity_assembly.Entity_label
Sample_component_atom_isotope,_Sample_component_atom_isotope.Entity_label,Subsystem_component,_Subsystem_component.Entity_label
